omp_customer_organization_id,omp_order_date,omp_order_total_base
M030-MORGO,2/14/2023 0:00,172.9
M030-MORGO,2/14/2023 0:00,3536.9
M030-MORGO,2/14/2023 0:00,854.1
M030-MORGO,2/14/2023 0:00,543.2
M030-MORGO,2/14/2023 0:00,142.8
M030-MORGO,2/14/2023 0:00,742.5
M030-MORGO,2/14/2023 0:00,219.8
M030-MORGO,2/14/2023 0:00,13825.35
M030-MORGO,2/14/2023 0:00,177.8
M030-MORGO,2/14/2023 0:00,215.6
M030-MORGO,2/14/2023 0:00,15548.4
M030-MORGO,2/14/2023 0:00,818.3
M030-MORGO,2/14/2023 0:00,1007.3
M030-MORGO,2/14/2023 0:00,263.2
M030-MORGO,2/14/2023 0:00,17654.4
M030-MORGO,2/14/2023 0:00,666.4
M030-MORGO,2/14/2023 0:00,1090.6
M030-MORGO,2/14/2023 0:00,744.8
M030-MORGO,2/14/2023 0:00,599.2
M030-MORGO,2/14/2023 0:00,12438.72
M030-MORGO,2/14/2023 0:00,188.3
M030-MORGO,2/14/2023 0:00,101.5
M030-MORGO,2/14/2023 0:00,389.9
M030-MORGO,2/14/2023 0:00,1381.25
M030-MORGO,2/14/2023 0:00,572.6
M030-MORGO,2/14/2023 0:00,374.5
M030-MORGO,2/14/2023 0:00,757.4
P014-PRMPT,2/14/2023 0:00,322.1
S002-SREIL,2/14/2023 0:00,49.47
S002-SREIL,2/14/2023 0:00,2212.9
S025-SAKAI,2/14/2023 0:00,6103.48
S038-STLKI,2/14/2023 0:00,1520
S038-STLKI,2/14/2023 0:00,49300.5
S038-STLKI,2/14/2023 0:00,4304
S038-STLKI,2/14/2023 0:00,519.3
S046-SPOC,2/14/2023 0:00,2330.02
S046-SPOC,2/14/2023 0:00,137.5
S046-SPOC,2/14/2023 0:00,2575.52
S046-SPOC,2/14/2023 0:00,275
V007-VNDRL,2/14/2023 0:00,87.52
V007-VNDRL,2/14/2023 0:00,175.04
A045-AFS,2/15/2023 0:00,5461
M030-MORGO,2/15/2023 0:00,5518.8
M030-MORGO,2/15/2023 0:00,2937
M030-MORGO,2/15/2023 0:00,14
M030-MORGO,2/15/2023 0:00,884
S002-SREIL,2/15/2023 0:00,268.8
V004-VIBRO,2/15/2023 0:00,2118
Y001-YOKOG,2/15/2023 0:00,1145.32
C006-C&DTE,2/16/2023 0:00,819.95
F022-F&D,2/16/2023 0:00,227.4
L005-LBGSY,2/16/2023 0:00,382.5
M030-MORGO,2/16/2023 0:00,699
M030-MORGO,2/16/2023 0:00,1341.5
M030-MORGO,2/16/2023 0:00,4209.6
M030-MORGO,2/16/2023 0:00,2900
M030-MORGO,2/16/2023 0:00,729.6
M030-MORGO,2/16/2023 0:00,5518.8
M030-MORGO,2/16/2023 0:00,838.8
R024-RAINB,2/16/2023 0:00,476.5
S038-STLKI,2/16/2023 0:00,55.05
S038-STLKI,2/16/2023 0:00,2105
V007-VNDRL,2/16/2023 0:00,525.12
H026-HUSSM,2/17/2023 0:00,2185.6
H026-HUSSM,2/17/2023 0:00,1779.85
K009-KOMAT,2/17/2023 0:00,5050
M026-MIURA,2/17/2023 0:00,3679.44
M030-MORGO,2/17/2023 0:00,2406
M030-MORGO,2/17/2023 0:00,2299.5
M030-MORGO,2/17/2023 0:00,1604
T026-TALOS,2/17/2023 0:00,2040.48
T026-TALOS,2/17/2023 0:00,2365.5
T026-TALOS,2/17/2023 0:00,1813.76
T026-TALOS,2/17/2023 0:00,2267.2
V007-VNDRL,2/17/2023 0:00,220
A050-ALLVA,2/20/2023 0:00,4597.65
F022-F&D,2/20/2023 0:00,1413.2
F022-F&D,2/20/2023 0:00,146.26
F022-F&D,2/20/2023 0:00,300
L012-LOZIE,2/20/2023 0:00,40080
M030-MORGO,2/20/2023 0:00,854.1
M030-MORGO,2/20/2023 0:00,151.9
M030-MORGO,2/20/2023 0:00,757.4
M030-MORGO,2/20/2023 0:00,374.5
M030-MORGO,2/20/2023 0:00,1468.6
M030-MORGO,2/20/2023 0:00,688.8
M030-MORGO,2/20/2023 0:00,215.6
M030-MORGO,2/20/2023 0:00,389.9
M030-MORGO,2/20/2023 0:00,543.2
M030-MORGO,2/20/2023 0:00,599.2
M030-MORGO,2/20/2023 0:00,1007.3
M030-MORGO,2/20/2023 0:00,219.8
M030-MORGO,2/20/2023 0:00,172.9
M030-MORGO,2/20/2023 0:00,178.5
M030-MORGO,2/20/2023 0:00,158.9
M030-MORGO,2/20/2023 0:00,666.4
M030-MORGO,2/20/2023 0:00,142.8
M030-MORGO,2/20/2023 0:00,177.8
M030-MORGO,2/20/2023 0:00,572.6
M030-MORGO,2/20/2023 0:00,818.3
M030-MORGO,2/20/2023 0:00,1283.1
N012-NICHF,2/20/2023 0:00,538.5
S002-SREIL,2/20/2023 0:00,1431.24
S002-SREIL,2/20/2023 0:00,2587.2
S002-SREIL,2/20/2023 0:00,222.08
S002-SREIL,2/20/2023 0:00,5681.5
V007-VNDRL,2/20/2023 0:00,330
B025-BANKP,2/21/2023 0:00,673.3
C006-C&DTE,2/21/2023 0:00,274
C006-C&DTE,2/21/2023 0:00,7494.3
F022-F&D,2/21/2023 0:00,1050
M030-MORGO,2/21/2023 0:00,1142.4
M030-MORGO,2/21/2023 0:00,3403.4
M030-MORGO,2/21/2023 0:00,16632
M030-MORGO,2/21/2023 0:00,4104
R024-RAINB,2/21/2023 0:00,9.19
R024-RAINB,2/21/2023 0:00,450.31
S046-SPOC,2/21/2023 0:00,21066.98
B025-BANKP,2/22/2023 0:00,2503.8
C054,2/22/2023 0:00,311.3
F022-F&D,2/22/2023 0:00,450
F022-F&D,2/22/2023 0:00,2076.4
K007-KENWO,2/22/2023 0:00,4070.88
M026-MIURA,2/22/2023 0:00,609
M026-MIURA,2/22/2023 0:00,2754.6
M026-MIURA,2/22/2023 0:00,527.55
M026-MIURA,2/22/2023 0:00,149.28
M026-MIURA,2/22/2023 0:00,2288.7
M026-MIURA,2/22/2023 0:00,199.8
M026-MIURA,2/22/2023 0:00,1071.36
M026-MIURA,2/22/2023 0:00,1689.8
M026-MIURA,2/22/2023 0:00,990.92
M026-MIURA,2/22/2023 0:00,112
M026-MIURA,2/22/2023 0:00,1822.4
M026-MIURA,2/22/2023 0:00,519.52
M026-MIURA,2/22/2023 0:00,168.8
M026-MIURA,2/22/2023 0:00,168.2
M026-MIURA,2/22/2023 0:00,461.76
M026-MIURA,2/22/2023 0:00,365.28
M030-MORGO,2/22/2023 0:00,2772
N016-NANOL,2/22/2023 0:00,2280
R029-RUSTI,2/22/2023 0:00,3000
F022-F&D,2/23/2023 0:00,750
F022-F&D,2/23/2023 0:00,303.9
M030-MORGO,2/23/2023 0:00,4505
M030-MORGO,2/23/2023 0:00,2406
M030-MORGO,2/23/2023 0:00,2096.4
S038-STLKI,2/23/2023 0:00,229
S038-STLKI,2/23/2023 0:00,13776
S038-STLKI,2/23/2023 0:00,15946.5
S038-STLKI,2/23/2023 0:00,1620
V007-VNDRL,2/23/2023 0:00,534.96
V007-VNDRL,2/23/2023 0:00,891.6
W007-WAHSE,2/23/2023 0:00,0
W007-WAHSE,2/23/2023 0:00,10400
C006-C&DTE,2/24/2023 0:00,175.65
C006-C&DTE,2/24/2023 0:00,98.05
C006-C&DTE,2/24/2023 0:00,69
H026-HUSSM,2/24/2023 0:00,17569
M030-MORGO,2/24/2023 0:00,142.8
M030-MORGO,2/24/2023 0:00,854.1
M030-MORGO,2/24/2023 0:00,4862
M030-MORGO,2/24/2023 0:00,151.9
M030-MORGO,2/24/2023 0:00,111.3
M030-MORGO,2/24/2023 0:00,1007.3
M030-MORGO,2/24/2023 0:00,757.4
M030-MORGO,2/24/2023 0:00,4630
M030-MORGO,2/24/2023 0:00,101.5
M030-MORGO,2/24/2023 0:00,1090.6
M030-MORGO,2/24/2023 0:00,215.6
M030-MORGO,2/24/2023 0:00,389.9
M030-MORGO,2/24/2023 0:00,543.2
M030-MORGO,2/24/2023 0:00,1142.4
M030-MORGO,2/24/2023 0:00,1494
M030-MORGO,2/24/2023 0:00,4905
M030-MORGO,2/24/2023 0:00,2772
M030-MORGO,2/24/2023 0:00,572.6
M030-MORGO,2/24/2023 0:00,666.4
M030-MORGO,2/24/2023 0:00,177.8
M030-MORGO,2/24/2023 0:00,1994.4
M030-MORGO,2/24/2023 0:00,17335.6
M030-MORGO,2/24/2023 0:00,219.8
M030-MORGO,2/24/2023 0:00,744.8
M030-MORGO,2/24/2023 0:00,1468.6
M030-MORGO,2/24/2023 0:00,818.3
M030-MORGO,2/24/2023 0:00,3997.75
M030-MORGO,2/24/2023 0:00,403.84
M030-MORGO,2/24/2023 0:00,188.3
M030-MORGO,2/24/2023 0:00,688.8
M030-MORGO,2/24/2023 0:00,2970
M030-MORGO,2/24/2023 0:00,263.2
M030-MORGO,2/24/2023 0:00,599.2
M030-MORGO,2/24/2023 0:00,158.9
M030-MORGO,2/24/2023 0:00,1283.1
M030-MORGO,2/24/2023 0:00,178.5
M030-MORGO,2/24/2023 0:00,1676
M030-MORGO,2/24/2023 0:00,172.9
M030-MORGO,2/24/2023 0:00,374.5
R024-RAINB,2/24/2023 0:00,3012.5
S046-SPOC,2/24/2023 0:00,1580
S046-SPOC,2/24/2023 0:00,4452
S046-SPOC,2/24/2023 0:00,161.4
L005-LBGSY,2/27/2023 0:00,1009.48
L012-LOZIE,2/27/2023 0:00,50100
M030-MORGO,2/27/2023 0:00,16632
S038-STLKI,2/27/2023 0:00,2915
S038-STLKI,2/27/2023 0:00,1370
S038-STLKI,2/27/2023 0:00,495
W007-WAHSE,2/27/2023 0:00,160.2
H014-HEATE,2/28/2023 0:00,28432.25
M026-MIURA,2/28/2023 0:00,3508.9
M030-MORGO,2/28/2023 0:00,744.8
M030-MORGO,2/28/2023 0:00,188.3
M030-MORGO,2/28/2023 0:00,215.6
M030-MORGO,2/28/2023 0:00,31473.6
M030-MORGO,2/28/2023 0:00,1090.6
M030-MORGO,2/28/2023 0:00,1450
M030-MORGO,2/28/2023 0:00,101.5
M030-MORGO,2/28/2023 0:00,158.9
M030-MORGO,2/28/2023 0:00,854.1
M030-MORGO,2/28/2023 0:00,9579.6
M030-MORGO,2/28/2023 0:00,1007.3
M030-MORGO,2/28/2023 0:00,5576.4
M030-MORGO,2/28/2023 0:00,1283.1
M030-MORGO,2/28/2023 0:00,389.9
M030-MORGO,2/28/2023 0:00,219.8
M030-MORGO,2/28/2023 0:00,599.2
M030-MORGO,2/28/2023 0:00,111.3
M030-MORGO,2/28/2023 0:00,263.2
M030-MORGO,2/28/2023 0:00,757.4
M030-MORGO,2/28/2023 0:00,374.5
M030-MORGO,2/28/2023 0:00,1142.4
M030-MORGO,2/28/2023 0:00,572.6
M030-MORGO,2/28/2023 0:00,172.9
M030-MORGO,2/28/2023 0:00,818.3
M030-MORGO,2/28/2023 0:00,688.8
M030-MORGO,2/28/2023 0:00,142.8
M030-MORGO,2/28/2023 0:00,177.8
M030-MORGO,2/28/2023 0:00,178.5
M030-MORGO,2/28/2023 0:00,1468.6
M030-MORGO,2/28/2023 0:00,666.4
M030-MORGO,2/28/2023 0:00,543.2
M030-MORGO,2/28/2023 0:00,151.9
M030-MORGO,2/28/2023 0:00,770
Y002-YNGTC,2/28/2023 0:00,79108.35
M030-MORGO,3/1/2023 0:00,414
M030-MORGO,3/1/2023 0:00,3057
M030-MORGO,3/1/2023 0:00,517.5
M030-MORGO,3/1/2023 0:00,5262
M030-MORGO,3/1/2023 0:00,14382
M030-MORGO,3/1/2023 0:00,8629.2
M030-MORGO,3/1/2023 0:00,2871
M030-MORGO,3/1/2023 0:00,11921.2
M030-MORGO,3/1/2023 0:00,4788.5
M030-MORGO,3/1/2023 0:00,2917.2
M030-MORGO,3/1/2023 0:00,462
M030-MORGO,3/1/2023 0:00,11505.6
M030-MORGO,3/1/2023 0:00,2772
M030-MORGO,3/1/2023 0:00,3070.2
M030-MORGO,3/1/2023 0:00,1262
M030-MORGO,3/1/2023 0:00,14553
M030-MORGO,3/1/2023 0:00,1118.4
A045-AFS,3/2/2023 0:00,13320
M029-MHF,3/2/2023 0:00,3794.56
M030-MORGO,3/2/2023 0:00,1740
M030-MORGO,3/2/2023 0:00,2900
M030-MORGO,3/2/2023 0:00,1328.6
M030-MORGO,3/2/2023 0:00,7670.4
M030-MORGO,3/2/2023 0:00,2684.64
M030-MORGO,3/2/2023 0:00,3828
M030-MORGO,3/2/2023 0:00,2566.2
M030-MORGO,3/2/2023 0:00,332.4
M036-MAGIC,3/2/2023 0:00,652
N012-NICHF,3/2/2023 0:00,709.08
R024-RAINB,3/2/2023 0:00,3152.88
S038-STLKI,3/2/2023 0:00,740
S038-STLKI,3/2/2023 0:00,2280
S038-STLKI,3/2/2023 0:00,8224.75
S038-STLKI,3/2/2023 0:00,9460
M030-MORGO,3/3/2023 0:00,357
M030-MORGO,3/3/2023 0:00,1377.6
M030-MORGO,3/3/2023 0:00,2014.6
M030-MORGO,3/3/2023 0:00,439.6
M030-MORGO,3/3/2023 0:00,2181.2
M030-MORGO,3/3/2023 0:00,1198.4
M030-MORGO,3/3/2023 0:00,345.8
M030-MORGO,3/3/2023 0:00,1086.4
M030-MORGO,3/3/2023 0:00,2684.64
M030-MORGO,3/3/2023 0:00,317.8
M030-MORGO,3/3/2023 0:00,203
M030-MORGO,3/3/2023 0:00,1514.8
M030-MORGO,3/3/2023 0:00,303.8
M030-MORGO,3/3/2023 0:00,1145.2
M030-MORGO,3/3/2023 0:00,1489.6
M030-MORGO,3/3/2023 0:00,431.2
M030-MORGO,3/3/2023 0:00,526.4
M030-MORGO,3/3/2023 0:00,285.6
M030-MORGO,3/3/2023 0:00,2937.2
M030-MORGO,3/3/2023 0:00,1514.4
M030-MORGO,3/3/2023 0:00,779.8
M030-MORGO,3/3/2023 0:00,749
M030-MORGO,3/3/2023 0:00,222.6
M030-MORGO,3/3/2023 0:00,376.6
M030-MORGO,3/3/2023 0:00,355.6
M030-MORGO,3/3/2023 0:00,1636.6
M030-MORGO,3/3/2023 0:00,1332.8
N012-NICHF,3/3/2023 0:00,627.8
S038-STLKI,3/3/2023 0:00,1695
S046-SPOC,3/3/2023 0:00,167.2
A029-A&ECO,3/6/2023 0:00,696
F022-F&D,3/6/2023 0:00,90.96
F022-F&D,3/6/2023 0:00,9783.1
F022-F&D,3/6/2023 0:00,75
F022-F&D,3/6/2023 0:00,34497.4
H026-HUSSM,3/6/2023 0:00,10632.5
K007-KENWO,3/6/2023 0:00,0
N012-NICHF,3/6/2023 0:00,593.25
N012-NICHF,3/6/2023 0:00,750
K016-KELVI,3/7/2023 0:00,1361.3
L012-LOZIE,3/7/2023 0:00,0
M026-MIURA,3/7/2023 0:00,939.36
M026-MIURA,3/7/2023 0:00,1682.8
M030-MORGO,3/7/2023 0:00,15592.5
M030-MORGO,3/7/2023 0:00,11430
M030-MORGO,3/7/2023 0:00,1118.4
M030-MORGO,3/7/2023 0:00,8316
M030-MORGO,3/7/2023 0:00,1398
M030-MORGO,3/7/2023 0:00,10286.4
M030-MORGO,3/7/2023 0:00,2911.2
M030-MORGO,3/7/2023 0:00,363
S002-SREIL,3/7/2023 0:00,557.1
S002-SREIL,3/7/2023 0:00,1239.6
S002-SREIL,3/7/2023 0:00,1767.74
S002-SREIL,3/7/2023 0:00,2604
S039-SMI,3/7/2023 0:00,18864.6
S046-SPOC,3/7/2023 0:00,2229
S046-SPOC,3/7/2023 0:00,3343.5
S046-SPOC,3/7/2023 0:00,1114.5
T026-TALOS,3/7/2023 0:00,2539.24
V007-VNDRL,3/7/2023 0:00,131.28
V007-VNDRL,3/7/2023 0:00,275
F022-F&D,3/8/2023 0:00,43253
K007-KENWO,3/8/2023 0:00,3906
K016-KELVI,3/8/2023 0:00,1304.75
M030-MORGO,3/8/2023 0:00,4794
M030-MORGO,3/8/2023 0:00,27456
M030-MORGO,3/8/2023 0:00,4955
M030-MORGO,3/8/2023 0:00,35806
M030-MORGO,3/8/2023 0:00,15531.6
M030-MORGO,3/8/2023 0:00,15240
M030-MORGO,3/8/2023 0:00,3041.8
M030-MORGO,3/8/2023 0:00,2534.4
P023-PRTNL,3/8/2023 0:00,425
S039-SMI,3/8/2023 0:00,9428.3
S039-SMI,3/8/2023 0:00,7542.64
S046-SPOC,3/8/2023 0:00,1220
S046-SPOC,3/8/2023 0:00,0
Y002-YNGTC,3/8/2023 0:00,4163.5
Y002-YNGTC,3/8/2023 0:00,19916.95
Y002-YNGTC,3/8/2023 0:00,22038.44
Y002-YNGTC,3/8/2023 0:00,5988.4
Y002-YNGTC,3/8/2023 0:00,4280.73
Y002-YNGTC,3/8/2023 0:00,2749.6
D011-DAIKI,3/9/2023 0:00,0
F022-F&D,3/9/2023 0:00,46754.4
F022-F&D,3/9/2023 0:00,1123.85
H030-HARCO,3/9/2023 0:00,1196.58
H030-HARCO,3/9/2023 0:00,11832.6
L005-LBGSY,3/9/2023 0:00,309.84
M030-MORGO,3/9/2023 0:00,1740
M030-MORGO,3/9/2023 0:00,9144
M030-MORGO,3/9/2023 0:00,19081.6
M030-MORGO,3/9/2023 0:00,3403.4
M030-MORGO,3/9/2023 0:00,948.8
M030-MORGO,3/9/2023 0:00,1312
M030-MORGO,3/9/2023 0:00,233.23
M030-MORGO,3/9/2023 0:00,12837
M030-MORGO,3/9/2023 0:00,1770
M030-MORGO,3/9/2023 0:00,2828
M030-MORGO,3/9/2023 0:00,1393
M030-MORGO,3/9/2023 0:00,5262
M044-MCFAB,3/9/2023 0:00,3957.7
N012-NICHF,3/9/2023 0:00,886.35
P013-PENSA,3/9/2023 0:00,2043
P013-PENSA,3/9/2023 0:00,50
S002-SREIL,3/9/2023 0:00,97.28
S002-SREIL,3/9/2023 0:00,2932.15
S046-SPOC,3/9/2023 0:00,1848
V007-VNDRL,3/9/2023 0:00,262.56
V007-VNDRL,3/9/2023 0:00,393.84
V007-VNDRL,3/9/2023 0:00,1050.24
Y002-YNGTC,3/9/2023 0:00,1061.25
Y002-YNGTC,3/9/2023 0:00,10816.55
A045-AFS,3/10/2023 0:00,45400
F022-F&D,3/10/2023 0:00,2076.4
H026-HUSSM,3/10/2023 0:00,3078
H026-HUSSM,3/10/2023 0:00,8489.1
K006-K&R,3/10/2023 0:00,7690
L012-LOZIE,3/10/2023 0:00,45090
L012-LOZIE,3/10/2023 0:00,30339.38
M026-MIURA,3/10/2023 0:00,3599.52
M026-MIURA,3/10/2023 0:00,133
M026-MIURA,3/10/2023 0:00,645.2
M030-MORGO,3/10/2023 0:00,34233.6
M030-MORGO,3/10/2023 0:00,1692
M030-MORGO,3/10/2023 0:00,7956
M030-MORGO,3/10/2023 0:00,1530.8
M030-MORGO,3/10/2023 0:00,2382.7
M030-MORGO,3/10/2023 0:00,1108.8
M030-MORGO,3/10/2023 0:00,4010.4
P009-PROTE,3/10/2023 0:00,442.25
P013-PENSA,3/10/2023 0:00,50
S002-SREIL,3/10/2023 0:00,546.12
S038-STLKI,3/10/2023 0:00,690
S038-STLKI,3/10/2023 0:00,2618
S038-STLKI,3/10/2023 0:00,7537.5
M030-MORGO,3/13/2023 0:00,2937.2
M030-MORGO,3/13/2023 0:00,5262
M030-MORGO,3/13/2023 0:00,4286
M030-MORGO,3/13/2023 0:00,1435.5
M030-MORGO,3/13/2023 0:00,4665.4
M030-MORGO,3/13/2023 0:00,11430
M030-MORGO,3/13/2023 0:00,16003.9
M030-MORGO,3/13/2023 0:00,2550.2
N016-NANOL,3/13/2023 0:00,13168
S002-SREIL,3/13/2023 0:00,10455.6
S002-SREIL,3/13/2023 0:00,1681.44
S039-SMI,3/13/2023 0:00,18169.5
S046-SPOC,3/13/2023 0:00,303.1
S046-SPOC,3/13/2023 0:00,4281
T042-TRIAN,3/13/2023 0:00,375
W006-WELD,3/13/2023 0:00,6184.5
F022-F&D,3/14/2023 0:00,568.5
F022-F&D,3/14/2023 0:00,2076.4
K007-KENWO,3/14/2023 0:00,7956
M026-MIURA,3/14/2023 0:00,909.44
M026-MIURA,3/14/2023 0:00,896
M026-MIURA,3/14/2023 0:00,255.5
M026-MIURA,3/14/2023 0:00,773.44
M026-MIURA,3/14/2023 0:00,637.6
M030-MORGO,3/14/2023 0:00,2684.64
M030-MORGO,3/14/2023 0:00,1376
M030-MORGO,3/14/2023 0:00,2181.2
M030-MORGO,3/14/2023 0:00,203
M030-MORGO,3/14/2023 0:00,357
M030-MORGO,3/14/2023 0:00,317.8
M030-MORGO,3/14/2023 0:00,889.5
M030-MORGO,3/14/2023 0:00,1198.4
M030-MORGO,3/14/2023 0:00,4562.7
M030-MORGO,3/14/2023 0:00,1332.8
M030-MORGO,3/14/2023 0:00,142.5
M030-MORGO,3/14/2023 0:00,779.8
M030-MORGO,3/14/2023 0:00,435.6
M030-MORGO,3/14/2023 0:00,8117.2
M030-MORGO,3/14/2023 0:00,1377.6
M030-MORGO,3/14/2023 0:00,1708.2
M030-MORGO,3/14/2023 0:00,376.6
M030-MORGO,3/14/2023 0:00,345.8
M030-MORGO,3/14/2023 0:00,439.6
M030-MORGO,3/14/2023 0:00,1089
M030-MORGO,3/14/2023 0:00,1086.4
M030-MORGO,3/14/2023 0:00,355.6
M030-MORGO,3/14/2023 0:00,1145.2
M030-MORGO,3/14/2023 0:00,1489.6
M030-MORGO,3/14/2023 0:00,11430
M030-MORGO,3/14/2023 0:00,2014.6
M030-MORGO,3/14/2023 0:00,9762.35
M030-MORGO,3/14/2023 0:00,526.4
M030-MORGO,3/14/2023 0:00,222.6
M030-MORGO,3/14/2023 0:00,749
M030-MORGO,3/14/2023 0:00,285.6
M030-MORGO,3/14/2023 0:00,2937.2
M030-MORGO,3/14/2023 0:00,1514.8
M030-MORGO,3/14/2023 0:00,431.2
M030-MORGO,3/14/2023 0:00,303.8
M030-MORGO,3/14/2023 0:00,1636.6
N016-NANOL,3/14/2023 0:00,903.5
S028-SAWTR,3/14/2023 0:00,14225.8
S038-STLKI,3/14/2023 0:00,208.75
S046-SPOC,3/14/2023 0:00,246.96
S046-SPOC,3/14/2023 0:00,1151.5
S046-SPOC,3/14/2023 0:00,70.32
F015-FORDM,3/15/2023 0:00,14184
F022-F&D,3/15/2023 0:00,34572.4
F022-F&D,3/15/2023 0:00,225
F022-F&D,3/15/2023 0:00,45.48
F022-F&D,3/15/2023 0:00,2076.4
M030-MORGO,3/15/2023 0:00,2772
S046-SPOC,3/15/2023 0:00,563.36
F022-F&D,3/16/2023 0:00,8305.6
F022-F&D,3/16/2023 0:00,399.7
F022-F&D,3/16/2023 0:00,59.9
F022-F&D,3/16/2023 0:00,600
K007-KENWO,3/16/2023 0:00,1574.25
L012-LOZIE,3/16/2023 0:00,25050
M026-MIURA,3/16/2023 0:00,1247.2
M026-MIURA,3/16/2023 0:00,520.2
M026-MIURA,3/16/2023 0:00,1588
M026-MIURA,3/16/2023 0:00,221.6
M026-MIURA,3/16/2023 0:00,745.8
M026-MIURA,3/16/2023 0:00,265.1
M026-MIURA,3/16/2023 0:00,168.8
M026-MIURA,3/16/2023 0:00,84.9
M030-MORGO,3/16/2023 0:00,2358.07
M030-MORGO,3/16/2023 0:00,547.2
M030-MORGO,3/16/2023 0:00,1041.6
M030-MORGO,3/16/2023 0:00,1714.4
M030-MORGO,3/16/2023 0:00,613.2
M030-MORGO,3/16/2023 0:00,507.4
M030-MORGO,3/16/2023 0:00,1113
M030-MORGO,3/16/2023 0:00,1276.24
M030-MORGO,3/16/2023 0:00,608.16
M030-MORGO,3/16/2023 0:00,1368.64
M030-MORGO,3/16/2023 0:00,774.48
M030-MORGO,3/16/2023 0:00,1267.2
M030-MORGO,3/16/2023 0:00,2743.04
M030-MORGO,3/16/2023 0:00,3000.2
M030-MORGO,3/16/2023 0:00,644.4
M030-MORGO,3/16/2023 0:00,2188.2
M030-MORGO,3/16/2023 0:00,1980
M030-MORGO,3/16/2023 0:00,489.6
M030-MORGO,3/16/2023 0:00,1302.45
M030-MORGO,3/16/2023 0:00,814.74
M030-MORGO,3/16/2023 0:00,462
M040-MORRI,3/16/2023 0:00,1965.38
N016-NANOL,3/16/2023 0:00,2280
S046-SPOC,3/16/2023 0:00,1530
A045-AFS,3/17/2023 0:00,12606
C006-C&DTE,3/17/2023 0:00,5645.97
C006-C&DTE,3/17/2023 0:00,250.6
C054,3/17/2023 0:00,311.3
F022-F&D,3/17/2023 0:00,117.81
H026-HUSSM,3/17/2023 0:00,4117
M030-MORGO,3/17/2023 0:00,3403.4
M030-MORGO,3/17/2023 0:00,135.86
M030-MORGO,3/17/2023 0:00,17956.4
M030-MORGO,3/17/2023 0:00,1328.6
S038-STLKI,3/17/2023 0:00,314.75
S038-STLKI,3/17/2023 0:00,5332.3
S038-STLKI,3/17/2023 0:00,1043.75
S046-SPOC,3/17/2023 0:00,1624.75
S046-SPOC,3/17/2023 0:00,786.9
S046-SPOC,3/17/2023 0:00,4740
S002-SREIL,3/20/2023 0:00,994.2
S002-SREIL,3/20/2023 0:00,3336.45
S002-SREIL,3/20/2023 0:00,9163.92
S002-SREIL,3/20/2023 0:00,181.4
S046-SPOC,3/20/2023 0:00,4431
S046-SPOC,3/20/2023 0:00,1782
S046-SPOC,3/20/2023 0:00,285
S046-SPOC,3/20/2023 0:00,3564
S046-SPOC,3/20/2023 0:00,9568
S046-SPOC,3/20/2023 0:00,3519
S046-SPOC,3/20/2023 0:00,202
S046-SPOC,3/20/2023 0:00,4692
S046-SPOC,3/20/2023 0:00,2954
H031-HYPER,3/21/2023 0:00,3595
M026-MIURA,3/21/2023 0:00,748.52
M026-MIURA,3/21/2023 0:00,730.53
M030-MORGO,3/21/2023 0:00,1708.2
M030-MORGO,3/21/2023 0:00,357
M030-MORGO,3/21/2023 0:00,1636.6
M030-MORGO,3/21/2023 0:00,2970
M030-MORGO,3/21/2023 0:00,2181.2
M030-MORGO,3/21/2023 0:00,1675
M030-MORGO,3/21/2023 0:00,726
M030-MORGO,3/21/2023 0:00,1086.4
M030-MORGO,3/21/2023 0:00,439.6
M030-MORGO,3/21/2023 0:00,1145.2
M030-MORGO,3/21/2023 0:00,203
M030-MORGO,3/21/2023 0:00,2014.6
M030-MORGO,3/21/2023 0:00,431.2
M030-MORGO,3/21/2023 0:00,355.6
M030-MORGO,3/21/2023 0:00,950
M030-MORGO,3/21/2023 0:00,1198.4
M030-MORGO,3/21/2023 0:00,1980
M030-MORGO,3/21/2023 0:00,3924
M030-MORGO,3/21/2023 0:00,1514.8
M030-MORGO,3/21/2023 0:00,4862
M030-MORGO,3/21/2023 0:00,317.8
M030-MORGO,3/21/2023 0:00,2566.2
M030-MORGO,3/21/2023 0:00,1332.8
M030-MORGO,3/21/2023 0:00,4794
M030-MORGO,3/21/2023 0:00,779.8
M030-MORGO,3/21/2023 0:00,4354
M030-MORGO,3/21/2023 0:00,1377.6
M030-MORGO,3/21/2023 0:00,285.6
M030-MORGO,3/21/2023 0:00,345.8
M030-MORGO,3/21/2023 0:00,526.4
M030-MORGO,3/21/2023 0:00,2937.2
M030-MORGO,3/21/2023 0:00,3425
M030-MORGO,3/21/2023 0:00,749
M030-MORGO,3/21/2023 0:00,1489.6
M030-MORGO,3/21/2023 0:00,7633
M030-MORGO,3/21/2023 0:00,9306
M030-MORGO,3/21/2023 0:00,376.6
M030-MORGO,3/21/2023 0:00,2684.64
M030-MORGO,3/21/2023 0:00,222.6
M030-MORGO,3/21/2023 0:00,303.8
N012-NICHF,3/21/2023 0:00,3191.7
R024-RAINB,3/21/2023 0:00,870
S002-SREIL,3/21/2023 0:00,1814.8
S002-SREIL,3/21/2023 0:00,360
S002-SREIL,3/21/2023 0:00,155.8
S002-SREIL,3/21/2023 0:00,254.3
S002-SREIL,3/21/2023 0:00,1759.35
S025-SAKAI,3/21/2023 0:00,158
