sales_order_number,uom,part_group,short_description,long_description,order_quantity,quantity_shipped,base_price,extended_price
32690,EA,LVSLS,120-172 NLA-VENT-ASSEMBLY,120-172 NLA-VENT-ASSEMBLY,5,5,188.11,940.55
32691,EA,LVSLS,52300 65420 TOP COVER REPAIR,52300 65420 TOP COVER REPAIR,1,1,118,118
32694,EA,LVSLS,4001-6441-01C3 FAN COVER,4001-6441-01C3 FAN COVER,5,5,114.27,571.35
32695,EA,LVSLS,4005-6687-01S3 - ELE. BOX - IGNITION TRANSFORMER (,4005-6687-01S3 - ELE. BOX - IGNITION TRANSFORMER (NO WELDING INCLUDED),48,48,9.62,461.76
32697,EA,LVSLS,4005-9130-00S3,4005-9130-00S3 LIFTING LUG CROSS SUPPORT ,15,15,91.4,1371
32690,EA,LVSLS,"105-157 PANEL, PUSHBUTTON PLATE, SP-1813-KP-3PB","105-157 PANEL, PUSHBUTTON PLATE, SP-1813-KP-3PB",10,10,29.02,290.2
32690,EA,LVSLS,110-010 BOT2 BOTTOM CAP BRKT DOUBLE,110-010 BOT2 BOTTOM CAP BRKT DOUBLE,200,200,1.78,356
32692,EA,LVSLS,83173-A04-M01-00 HOLDER,83173-A04-M01-00 HOLDER,130,130,2.77,360.1
32693,EA,LVSLS,Serial Panel Front - Countersink,Serial Panel Front - Countersink,20,20,0,0
32693,EA,LVSLS,Serial Panel Back Assembly,Serial Panel Back Assembly,7,7,0,0
32693,EA,LVSLS,paint fee,paint fee,1,1,270,270
32698,EA,LVSLS,4005-3902-00C4 - FEEDWATER PIPE SUPPORT (2),4005-3902-00C4 - FEEDWATER PIPE SUPPORT (2),16,16,32.47,519.52
32699,EA,LVSLS,3005-6139-01S3  MAIN GAS ORIFICE,3005-6139-01S3  MAIN GAS ORIFICE,20,20,5.6,112
32705,EA,LVSLS,JP1016 LOGO-MAIN BENT BRACKET-OPPOSITE HAND,JP1016 LOGO-MAIN BENT BRACKET-OPPOSITE HAND,30,30,5.46,163.8
32706,EA,LVSLS,71765-001 (FM71765),71765-001 (FM71765) ,4,4,674.7,2698.8
32707,EA,LVSLS,1418-61455-3-12650-C FRAME (REAR),1418-61455-3-12650-C FRAME (REAR),1,1,1511.65,1511.65
32708,EA,LVSLS,MS-501 SETTLESTOP WALL BRACE BRACKET,MS-501 SETTLESTOP WALL BRACE BRACKET,50,50,0,0
32710,EA,LVSLS,FDD1504896SGN3T-BLK 3 TIER SIGN,FDD1504896SGN3T-BLK 3 TIER SIGN,4,4,43.93,175.72
32711,EA,LVSLS,0705189 LINER-PNL 72 LG X 25 HGT,0705189 LINER-PNL 72 LG X 25 HGT,50,50,123.12,6156
32712,EA,LVSLS,0365849 PAN DRAIN 3W HRPO 10GA,0365849 PAN DRAIN 3W HRPO 10GA,50,50,64.57,3228.5
32715,EA,LVSLS,"115-069 VENT HOOD, FASN, ENERGY BOSS 25KW ","115-069 VENT HOOD, FASN, ENERGY BOSS 25KW ",120,120,52.73,6327.6
32705,EA,LVSLS,JP1016-SMALL TAB,JP1016-SMALL TAB,240,240,0.61,146.4
32709,EA,LVSLS,84592-A05-W01 MOTHERSHIP HOLDER,84592-A05-W01 MOTHERSHIP HOLDER,225,225,6.93,1559.25
32713,EA,LVSLS,2H05737001  SUPPORT-TOP RAIL HD 8 COMPR LONG,2H05737001  SUPPORT-TOP RAIL HD 8 COMPR LONG,20,20,54.64,1092.8
32713,EA,LVSLS,3077375 COVER-TOP FRONT MDM SIDE CTL PNL, 3077375 COVER-TOP FRONT MDM SIDE CTL PNL,100,100,37.28,3728
32713,EA,LVSLS,0708533 PANEL-PLATE TOP CTL LGE,0708533 PANEL-PLATE TOP CTL LGE,50,50,26.12,1306
32713,EA,LVSLS,2H05736001 STIFFENER-TOP PLATE H/D,2H05736001 STIFFENER-TOP PLATE H/D,200,200,3.27,654
32713,EA,LVSLS,3079883 BASE-STD LGE RH INDOOR OUTDOOR,3079883 BASE-STD LGE RH INDOOR OUTDOOR,10,10,66.68,666.8
32716,EA,LVSLS,"115-069 VENT HOOD, FASN, ENERGY BOSS 25KW ","115-069 VENT HOOD, FASN, ENERGY BOSS 25KW ",120,120,52.73,6327.6
32717,EA,LVSLS,C0052A COMPACT 52 FRAME,C0052A COMPACT 52 FRAME,15,15,265.6,3984
32721,EA,LVSLS,092717-002,"IntelliJack, Bottom Plate   (.8000 CH), No Ring",10000,10000,2.66,26600
32722,EA,LVSLS,Detail 21,Nascote - NS260 Rack Frame Detail 21,296,296,13.4,3966.4
32723,EA,LVSLS,4005-6728-01S3  MAIN GAS ORIFICE,NA,20,20,15.41,308.2
32724,EA,LVSLS,3005-6321-03C4,3005-6321-03C4,20,20,12.43,248.6
32725,EA,LVSLS,FDD1504896SGN3T-BLK 3 TIER SIGN,FDD1504896SGN3T-BLK 3 TIER SIGN,4,4,43.93,175.72
32726,EA,LVSLS,4005-8380-0010,4005-8380-0010,10,10,155.66,1556.6
32727,EA,LVSLS,0003-9169-0010 INNER BLOCK STRIP,0003-9169-0010 INNER BLOCK STRIP,50,50,7.48,374
32728,EA,LVSLS,0003-9185-0010A,ECO. INNER CASING MID,10,10,56.84,568.4
32720,EA,LVSLS,3009-4055-00S3,STEAM SENSING PIPE STAY,20,20,10.83,216.6
32690,EA,LVSLS,CUSTOM POWDER COAT FEE - ANTIQUE WHITE,CUSTOM POWDER COAT FEE - ANTIQUE WHITE,1,1,500,500
32734,EA,LVSLS,FDMAGBRKT4448,F022-0001,30,30,5.99,179.7
32735,EA,LVSLS,M038129,Washer   54-13-03  ,2000,2000,0.61,1220
32736,EA,LVSLS,60024-05-U,ANCHOR LOOPS 3/4 A36 PER DWG 100278,2000,2000,1.9,3800
32738,EA,LVSLS,623912 PLATE; CONTROL PANEL; FRONT,623912 PLATE; CONTROL PANEL; FRONT,6,6,57.97,347.82
32738,EA,LVSLS,623914 PLATE; CONTROL PANEL; REAR,623914 PLATE; CONTROL PANEL; REAR,6,6,68.81,412.86
32738,EA,LVSLS,624981,624981 FC: CONDUCTOR KEEPER STEP,6,6,25.49,152.94
32739,EA,LVSLS,612731,"612731 SHEAVE PIN, HANDLE, CP-50 ",8,8,81.53,652.24
32729,EA,LVSLS,4005-8380-0010,4005-8380-0010,10,10,155.66,1556.6
32740,EA,LVSLS,FD4896SG2T,FD4896SG2T,4,4,30.39,121.56
32741,EA,LVSLS,3394 DOOR RIGHT,3394 DOOR RIGHT,10,10,207.64,2076.4
32742,EA,LVSLS,1418-05173-0-14056-0,1418-05173-0-14056-0,7,7,599.17,4194.19
32756,EA,LVSLS,"150-081 WINDOW KIT PLATE, SP-1814-WELLWORX HMI PLT","150-081 WINDOW KIT PLATE, SP-1814-WELLWORX HMI PLATE",20,20,44.62,892.4
32758,EA,LVSLS,3394 DOOR LEFT,3394 DOOR LEFT,5,5,207.64,1038.2
32758,EA,LVSLS,FDDSTRP4448,FDDSTRP4448,15,15,11.37,170.55
32760,EA,LVSLS,M8R0729,"M8R0729 HOUSING, SKATE WHEEL, NLDV ",475,475,6.37,3025.75
32762,EA,LVSLS,M8R0729,"M8R0729 HOUSING, SKATE WHEEL, NLDV ",475,475,6.37,3025.75
32730,EA,LVSLS,4005-9128-00S3,4005-9128-00S3 LIFTING LUG ,20,20,306.62,6132.4
32731,EA,LVSLS,117142400  S MIR LH (COATED PART),117142400  S MIR LH  (COATED PART) ,40,40,0.95,38
32732,EA,LVSLS,208078401 C/P RR D/FLR,208078401 C/P RR D/FLR ,60,59,103.9,6234
32733,EA,LVSLS,229147511 HSG STKR STL11GAX5.88X5.95L/R YL DICHR,229147511 HSG STKR STL11GAX5.88X5.95L/R YL DICHR,100,100,5.78,578
32737,EA,LVSLS,609387 WMT; STORAGE; TAPERED CONE,609387 WMT; STORAGE; TAPERED CONE,20,20,115.2,2304
32738,EA,LVSLS,615611,NA,5,5,135.98,679.9
32738,EA,LVSLS,301453,"301453   PLATE, BOTTOM, CALIPER MNT",30,30,6.42,192.6
32775,EA,LVSLS,"N17370-600-00001 EM mounting bracket, M6","N17370-600-00001 EM mounting bracket, M6",192,192,5.14,986.88
32779,EA,LVSLS,"105-182 COMPONENT MOUNTING PANEL, GRID","105-182 COMPONENT MOUNTING PANEL, GRID",87,87,30.52,2655.24
32743,EA,LVSLS,DD-BP1005,DD-BP1005 DDAB BACK PANEL,20,20,25.87,517.4
32747,EA,LVSLS,"15IB13204A FLOOR SUPPORT CROSS BRACE, LONG T500","15IB13204A FLOOR SUPPORT CROSS BRACE, LONG T500",300,300,2.33,699
32743,EA,LVSLS,DD-DB1085B RH,DD-DB1085B DRAWER BRACING RH,25,25,8.48,212
32743,EA,LVSLS,DD-DB1085FP,DD-DB1085FP,25,25,24.9,622.5
32743,EA,LVSLS,DD-DH1015D-DRAWER HOUSING UNIT,DD-DH1015D DRAWER HOUSING UNIT,15,15,189.68,2845.2
32743,EA,LVSLS,DD-GB1055,DD-GB1055 GUIDE BRACKET ,40,40,17.69,707.6
32743,EA,LVSLS,DD-MM4010,DD-MM4010 MOTOR MOUNT ,20,20,19.72,394.4
32749,EA,LVSLS,229147517 LINK KEY STL.125X2.25X2.79R CYL YL DICHR,229147517 LINK KEY STL.125X2.25X2.79R CYL YL DICHR,100,100,3.75,375
32750,EA,LVSLS,218078400 ANG ATCH LH,218078400 ANG ATCH LH,50,50,9.89,494.5
32747,EA,LVSLS,15IB03001A FLOOR SUPPORT CHANNEL MOUNT LONG,15IB03001A FLOOR SUPPORT CHANNEL MOUNT LONG,380,380,5.26,1998.8
32751,EA,LVSLS,89308450  TIE-DOWN ANGLE - REAR HD EXTR FLOOR,89308450  TIE-DOWN ANGLE - REAR HD EXTR FLOOR,200,200,29.48,5896
32752,EA,LVSLS,95001411  STRIKER ROUTE STAR,95001411  STRIKER ROUTE STAR,150,150,0.82,123
32753,EA,LVSLS,237147204 STKR LAT BHD WLDMT,237147204 STKR LAT BHD WLDMT,100,100,17.48,1748
32754,EA,LVSLS,900-1639 (1515-ECF01),900-1639 (1515-ECF01),1,1,51.41,51.41
32754,EA,LVSLS,900-1640 (1515-ECF02),900-1640 (1515-ECF02),2,2,24.26,48.52
32754,EA,LVSLS,900-1642 (1515-ECF04),900-1642 (1515-ECF04),1,1,47.53,47.53
32755,EA,LVSLS,"120-236 ENCLOSURE ACCESSORY, MST106-HMI-CLIP","120-236 ENCLOSURE ACCESSORY, MST106-HMI-CLIP",20,20,5.07,101.4
32746,EA,LVSLS,420864  TANK SHELL 24.67 29.86 .250,420864  TANK SHELL 24.67 29.86 .250,3,1,0,0
32746,EA,LVSLS,444125  TANK SHELL BOTTOM 27.08 29.41 .25,444125  TANK SHELL BOTTOM 27.08 29.41 .25,21,20,0,0
32746,EA,LVSLS,444120  TANK SHELL TOP 26.73 29.48 .25,444120  TANK SHELL TOP 26.73 29.48 .25,7,7,0,0
32779,EA,LVSLS,"105-206 PANEL, FR10-ASIC-COVER","105-206 PANEL, FR10-ASIC-COVER",60,60,2.49,149.4
32828,EA,LVSLS,FXE-PE-P-0173,FXE-PE-P-0173,5,5,29.6,148
32780,EA,LVSLS,3515 DOOR DIVIDER,3515 DOOR DIVIDER,28,28,75,2100
32781,EA,LVSLS,0.6MM (0.025) THICK CARBON STEEL DIVA SHIM,0.6MM (0.025) THICK CARBON STEEL DIVA SHIM,44,44,3.01,132.44
32784,EA,LVSLS,HBP-625-0914-4H-625,"BP 5/8""09X14 4 HOLE 5/8"" DIA ",5,5,51.54,257.7
32746,EA,LVSLS,YT442113 TANK SHELL TOP 26.35 57.83 .250,YT442113 TANK SHELL TOP 26.35 57.83 .250,10,10,0,0
32746,EA,LVSLS,444132  TANK SHELL 25.05 31.84 .250,444132  TANK SHELL 25.05 31.84 .250,27,26,0,0
32748,EA,LVSLS,"15IB03002A FLOOR SUPPORT CHANNEL EXTENSION, LONG","15IB03002A FLOOR SUPPORT CHANNEL EXTENSION, LONG",1040,1040,5.08,5283.2
32743,EA,LVSLS,DD-CB1060,DD-CB1060 COUNTER BRACKET ,40,40,8.74,349.6
32743,EA,LVSLS,DD-DB1085C LH,DD-DB1085C DRAWER BRACING LH,25,25,8.48,212
32754,EA,LVSLS,900-1641 (1515-ECF03),900-1641 (1515-ECF03),1,1,47.23,47.23
32761,EA,LVSLS,FDMAGBRKT4448,F022-0001,50,50,5.99,299.5
32784,EA,LVSLS,"GD-F.3X3.5-007 FLAT, 1/4'' X 3 1/2'' - 7''","GD-F.3X3.5-007 FLAT, 1/4'' X 3 1/2'' - 7''",1500,1500,1.54,2310
32743,EA,LVSLS,DD-HB1065 HEATER MOUNT BRACKET,DD-HB1065 HEATER MOUNT BRACKET,20,20,3.79,75.8
32757,EA,LVSLS,3515 DOOR DIVIDER,3515 DOOR DIVIDER,6,6,75,450
32758,EA,LVSLS,3394 DOOR RIGHT,3394 DOOR RIGHT,5,5,207.64,1038.2
32778,EA,LVSLS,125-033 SP-PANEL-BLS7-FR5,125-033 SP-PANEL-BLS7-FR5,40,40,22.28,891.2
32784,EA,LVSLS,CAP-EGF3.5-S10-4.81X3.875,"CAP-EGF3.5-S10-4.81X3.875 Sheet, 10 Ga. 3 7/8"" x 4 9/16""",140,140,1.3,182
32784,EA,LVSLS,HBP-625-1414-4H-625,"BP 5/8""14X14 4 HOLE 5/8"" DIA ",5,5,56.59,282.95
32785,EA,LVSLS,4005-1582-00C4 - SUPPORT FOR PILLAR LX(H)300-7,4005-1582-00C4 - SUPPORT FOR PILLAR LX(H)300-7,25,23,10.22,255.5
32786,EA,LVSLS,4005-2310-01C4 SEPARATOR TOP CASING,4005-2310-01C4 SEPARATOR TOP CASING,40,40,5.54,221.6
32755,EA,LVSLS,"120-235 ENCLOSURE ACCESSORY, WELLWORX-HMI-CLIP","120-235 ENCLOSURE ACCESSORY, WELLWORX-HMI-CLIP",20,20,5.05,101
32759,EA,LVSLS,M8R0729,"M8R0729 HOUSING, SKATE WHEEL, NLDV ",950,950,6.37,6051.5
32790,EA,LVSLS,4005-2310-01C4 SEPARATOR TOP CASING,4005-2310-01C4 SEPARATOR TOP CASING,40,40,5.54,221.6
32766,EA,LVSLS,"F.5X8-005.25-IBC Flat 1/2""x8""-5 1/4""","F.5X8-005.25-IBC Flat 1/2""x8""-5 1/4""  ",500,500,5.34,2670
32791,EA,LVSLS,"KBC03951  TRANSFORMER BRACKET, SIDE 12-3/8 LAMINAT","KBC03951  TRANSFORMER BRACKET, SIDE 12-3/8 LAMINATION",15,15,11.43,171.45
32791,EA,LVSLS,"202-7703-10A - TOP SCREEN, 12''/24'' MICRO-ARE CAB","202-7703-10A - TOP SCREEN, 12''/24'' MICRO-ARE CABINET",25,25,58.17,1454.25
32791,EA,LVSLS,"202-7705-00 INTERFACE BOARD PANEL, 12'' ARE UNIT","202-7705-00 INTERFACE BOARD PANEL, 12'' ARE UNIT
**COFC REQUIRED**",10,10,12.78,127.8
32791,EA,LVSLS,"202-7711-00A  FLOOR MOUNT, 12'' & 24'' ARE UNIT","202-7711-00A  FLOOR MOUNT, 12'' & 24'' ARE UNIT",10,10,15.96,159.6
32791,EA,LVSLS,"208-8181-00 - BRACKET, THREE 225W RESISTOR  ***C O","208-8181-00 - BRACKET, THREE 225W RESISTOR  ***C OF C REQUIRED***",40,40,7.62,304.8
32763,EA,LVSLS,53220 70401 FENDER (NOT GEN SPECIFIC),53220 70401 FENDER (NOT GEN SPECIFIC),9,9,0,0
32767,EA,LVSLS,"H3030KT12G - SQ WASHER, 1/2'', 1 HOLE 9/16''",NA,3000,3000,0.88,2640
32769,EA,LVSLS,FDX-GRD-P-000-006,FDX-GRD-P-000-006,16,16,15,240
32769,EA,LVSLS,FDX-GRD-P-000-010,FDX-GRD-P-000-010,4,4,15,60
32769,EA,LVSLS,FDX-GRD-P-000-062,FDX-GRD-P-000-062,2,2,15,30
32773,EA,LVSLS,444120  TANK SHELL TOP 26.73 29.48 .25,444120  TANK SHELL TOP 26.73 29.48 .25,20,20,74.25,1485
32787,EA,LVSLS,3009-8896-00C4 - PLEXIGLAS MOUNTING BRACKET - BRIG,3009-8896-00C4 - PLEXIGLAS MOUNTING BRACKET - BRIGHT ARGENT SILVER,90,90,12.43,1118.7
32788,EA,LVSLS,1505-6527-11S3  FEED WATER/GAS PIPE SUPPORT,1505-6527-11S3  FEED WATER/GAS PIPE SUPPORT,25,25,14.02,350.5
32789,EA,LVSLS,4005-6688-00S3 - ELE. BOX COVER,4005-6688-00S3 - ELE. BOX COVER,60,60,3.11,186.6
32764,EA,LVSLS,2 x 2 Fire Pit (Skyline),2 x 2 Fire Pit (Skyline),20,20,110,2200
32765,EA,LVSLS,"303364 JACK TUBE WMT, INNER","303364 JACK TUBE WMT, INNER",20,20,112.69,2253.8
32765,EA,LVSLS,302863 FAB; PLW400; TUBE_RECT;8.0*4.0*0.5,302863 FAB; PLW400; TUBE_RECT;8.0*4.0*0.5,29,29,109,3161
32766,EA,LVSLS,"S.6-02.5X007.44-IBC 5/8"" Plate, 2 1/2"" x 7","S.6-02.5X007.44-IBC 5/8"" Plate, 2 1/2"" x 7 7/16""",480,480,6.22,2985.6
32768,EA,LVSLS,DET-4 JOB- 22814 ROUND TUBING,DET-4 JOB- 22814 ROUND TUBING,11,11,109,1199
32769,EA,LVSLS,FDX-GRD-P-000-001,FDX-GRD-P-000-001,1,1,15,15
32769,EA,LVSLS,FDX-GRD-P-000-002,FDX-GRD-P-000-002,5,5,15,75
32769,EA,LVSLS,FDX-GRD-P-000-005,FDX-GRD-P-000-005,18,18,15,270
32769,EA,LVSLS,FDX-GRD-P-000-009,FDX-GRD-P-000-009,4,4,15,60
32770,EA,LVSLS,"GD-F.3X3.5-007 FLAT, 1/4'' X 3 1/2'' - 7''","GD-F.3X3.5-007 FLAT, 1/4'' X 3 1/2'' - 7''",1500,1500,1.54,2310
32771,EA,LVSLS,HS07-5X039IA03141X340024,"HS07-5X039IA03141X340024 Sheet, HS 7 Ga. 5"" x 39""",96,96,20.75,1992
32779,EA,LVSLS,115-001 FR10-EXHAUST-VENT-ASSEM-REV3 FR 10 VENT,115-001 FR10-EXHAUST-VENT-ASSEM-REV3 FR 10 VENT,60,60,26.94,1616.4
32805,EA,LVSLS,229105500 REL ECO 79253 (PLATED PART),NA,200,200,4.17,834
32780,EA,LVSLS,FD4896SG2T,FD4896SG2T,2,2,30.39,60.78
32791,EA,LVSLS,208-8500-00A - BRACKET BATTERY RACK  **COFC REQUIR,208-8500-00A - BRACKET BATTERY RACK  **COFC REQUIRED**,60,60,7.73,463.8
32806,EA,LVSLS,79807-MS-001 -PROTOTYPE/MAX MOODY,NA,60,60,12.61,756.6
32771,EA,LVSLS,HS07-5X044IA01BF40000024,"Sheet, HS 7 GA. 5"" x 44"" ",8,8,26.49,211.92
32771,EA,LVSLS,CAP-EGF3.5-S10-4.81X3.875,"CAP-EGF3.5-S10-4.81X3.875 Sheet, 10 Ga. 3 7/8"" x 4 9/16""",20,20,1.3,26
32771,EA,LVSLS,"CLIP-PLCAG1.5 10 Ga. 5 1/2"" X 4 3/4""","CLIP-PLCAG1.5 10 Ga. 5 1/2"" X 4 3/4""",250,250,2.07,517.5
32771,EA,LVSLS,"CLIP-IA-FL-7GA Sheet, HS 7 Ga. 4 3/16""x12 1/2""","CLIP-IA-FL-7GA Sheet, HS 7 Ga. 4 3/16""x12 1/2""",1000,1000,4.25,4250
32771,EA,LVSLS,HS07-5X053UA01BF50000032,"Sheet, HS 7 GA. 5"" X 53"" ",392,392,17.95,7036.4
32771,EA,LVSLS,HS07-5X042-268616,"SHEET, HS 7 GA. 5"" X 42"" ",528,528,16.54,8733.12
32771,EA,LVSLS,"S.6-02.5X007.44-IBC 5/8"" Plate, 2 1/2"" x 7","S.6-02.5X007.44-IBC 5/8"" Plate, 2 1/2"" x 7 7/16""",500,500,6.22,3110
32772,EA,LVSLS,YT442113 TANK SHELL TOP 26.35 57.83 .250,YT442113 TANK SHELL TOP 26.35 57.83 .250,45,45,108.88,4899.6
32773,EA,LVSLS,YT442113 TANK SHELL TOP 26.35 57.83 .250,YT442113 TANK SHELL TOP 26.35 57.83 .250,30,30,108.88,3266.4
32774,EA,LVSLS,"N17370-600-00001 EM mounting bracket, M6","N17370-600-00001 EM mounting bracket, M6",192,192,5.14,986.88
32774,EA,LVSLS,"N17370-600-00001 EM mounting bracket, M6","N17370-600-00001 EM mounting bracket, M6",40,40,5.14,205.6
32774,EA,LVSLS,"N17370-600-00001 EM mounting bracket, M6","N17370-600-00001 EM mounting bracket, M6",192,192,5.14,986.88
32775,EA,LVSLS,"N17370-600-00001 EM mounting bracket, M6","N17370-600-00001 EM mounting bracket, M6",82,82,5.14,421.48
32776,EA,LVSLS,026205-676-00450AIR BOTTOM COVER Ø200 DRIVE,026205-676-00450AIR BOTTOM COVER Ø200 DRIVE,6,6,79.59,477.54
32777,EA,LVSLS,MR6ZP000102-12MCH,MR6ZP000102-12MCH PLATE,2,2,168.73,337.46
32557,EA,LVSLS,092717-002,"IntelliJack, Bottom Plate   (.8000 CH), No Ring",890,890,2.66,2367.4
32783,EA,LVSLS,3394 DOOR RIGHT,3394 DOOR RIGHT,5,5,207.64,1038.2
32792,EA,LVSLS,"KBC03399  BRACKET, TRANSFORMER MOUNTING 8-1/4'' (2","KBC03399  BRACKET, TRANSFORMER MOUNTING 8-1/4'' (2'') CRUCIFORM LAMINATION",10,10,7.28,72.8
32793,EA,LVSLS,Tube Cart Assembly,Tube Cart Assembly,2,2,1643.76,3287.52
32794,EA,LVSLS,FXE-GRD-P-000-015,FXE-GRD-P-000-015,20,20,2.87,57.4
32794,EA,LVSLS,FXE-GRD-P-000-015,FXE-GRD-P-000-015,4,4,12.21,48.84
32794,EA,LVSLS,FXE-GRD-P-0163 (FXE-PE-P-0163),FXE-GRD-P-0163 (FXE-PE-P-0163),8,8,24.29,194.32
32795,EA,LVSLS,YT948795B-B-AL KIT B KOHLER 448795,YT948795B-B-AL KIT B KOHLER 448795,10,10,3040.78,30407.8
32798,EA,LVSLS,YT948795B-B-AL KIT B KOHLER 448795,YT948795B-B-AL KIT B KOHLER 448795,10,10,2448.47,24484.7
32792,EA,LVSLS,202-7704-06A - DOOR 12'' ARE/ART UNIT WITH GROUND,202-7704-06A - DOOR 12'' ARE/ART UNIT WITH GROUND SWITCH,10,10,39.98,399.8
32795,EA,LVSLS,YT948795B-A-AL KIT A KOHLER 448795,YT948795B-A-AL KIT A KOHLER 448795,10,10,4410.43,44104.3
32795,EA,LVSLS,YT948795B-C-AL,YT948795B-C-AL KIT FOR KOHLER,10,10,2995.85,29958.5
32796,EA,LVSLS,YT948795B-B-AL KIT B KOHLER 448795,YT948795B-B-AL KIT B KOHLER 448795,10,10,3040.78,30407.8
32797,EA,LVSLS,YT948795B-A-AL KIT A KOHLER 448795,YT948795B-A-AL KIT A KOHLER 448795,10,10,4410.43,44104.3
32797,EA,LVSLS,YT948795B-B-AL KIT B KOHLER 448795,YT948795B-B-AL KIT B KOHLER 448795,10,10,3040.78,30407.8
32797,EA,LVSLS,YT948795B-C-AL,YT948795B-C-AL KIT FOR KOHLER,10,10,2995.85,29958.5
32798,EA,LVSLS,YT948795B-A-AL KIT A KOHLER 448795,YT948795B-A-AL KIT A KOHLER 448795,10,10,3748.47,37484.7
32794,EA,LVSLS,FXE-GRD-P-000-015,FXE-GRD-P-000-015,40,40,7.9,316
32794,EA,LVSLS,FXE-GRD-P-0163 (FXE-PE-P-0163),FXE-GRD-P-0163 (FXE-PE-P-0163),40,40,15.87,634.8
32794,EA,LVSLS,FXE-GRD-P-0111 (FXE-PE-P-0111),FXE-GRD-P-0111 (FXE-PE-P-0111) ,20,20,4.34,86.8
32794,EA,LVSLS,FXE-GRD-P-000-015,FXE-GRD-P-000-015,8,8,16.31,130.48
32799,EA,LVSLS,FDDSTRP4448,FDDSTRP4448,40,40,11.37,454.8
32807,EA,LVSLS,516-2.0-RG180-0625,516-2.0-RG180-0625,120,120,14.47,1736.4
32807,EA,LVSLS,516-RG180-100,516-RG180-100 RG 180 ADAPTER - 1 INCH HOLES,120,120,12.36,1483.2
32807,EA,LVSLS,0.375-PIVOT-HANDLE,0.375-PIVOT-HANDLE,20,20,8.98,179.6
32808,EA,LVSLS,01044  EFX BRACKET,01044  EFX BRACKET,200,200,9.98,1996
32796,EA,LVSLS,YT948795B-A-AL KIT A KOHLER 448795,YT948795B-A-AL KIT A KOHLER 448795,10,10,4410.43,44104.3
32796,EA,LVSLS,YT948795B-C-AL,YT948795B-C-AL KIT FOR KOHLER,10,10,2995.85,29958.5
32812,EA,LVSLS,"BL-1011-MOD CLIP, ANGLE LOCK, FORMED","BL-1011-MOD CLIP, ANGLE LOCK, FORMED",396,396,3.18,1259.28
32812,EA,LVSLS,BL-1012 BASE CLIP RETAINER,BL-1012 BASE CLIP RETAINER,396,396,1.49,590.04
32813,EA,LVSLS,622566,622566,60,60,2.4,144
32814,EA,LVSLS,15I A 000 03A  FLOOR SUPPORT FOOT,15I A 000 03A  FLOOR SUPPORT FOOT,500,500,2.2,1100
32815,EA,LVSLS,F022-0002 25C200MTP,F022-0002 25C200MTP,40,40,1,40
32816,EA,LVSLS,FXE-GRD-P-000-010 GUARD BOTTOM,FXE-GRD-P-000-010 GUARD BOTTOM,1,1,94.18,94.18
32816,EA,LVSLS,FXE-GRD-P-000-009 GUARD TOP,FXE-GRD-P-000-009 GUARD TOP,1,1,120.83,120.83
32798,EA,LVSLS,YT948795B-C-AL,YT948795B-C-AL KIT FOR KOHLER,10,10,2504.55,25045.5
32799,EA,LVSLS,F022-0002 25C200MTP,F022-0002 25C200MTP,40,40,1,40
32800,EA,LVSLS,137147426,BLKH LAT ANG STKR BAR,100,100,2.52,252
32800,EA,LVSLS,137147408 (PLATED PART),137147408 -BRKT BLKH STKR (PLATED PART) ,120,120,6.93,831.6
32800,EA,LVSLS,137147409  ANG LAT ATCH,137147409  ANG LAT ATCH,100,100,4.49,449
32802,EA,LVSLS,3515 DOOR DIVIDER,3515 DOOR DIVIDER,9,9,75,675
32803,EA,LVSLS,3515 DOOR DIVIDER,3515 DOOR DIVIDER,10,10,75,750
32804,EA,LVSLS,YT451589 BASE ENDPLATE - **LASER CUT ONLY**,YT451589 BASE ENDPLATE - 2.25 4.20 0.500 **LASER CUT ONLY**,4,4,14.07,56.28
32804,EA,LVSLS,YT435810 BASE GUSSET - ***LASER CUT ONLY***,YT435810 BASE GUSSET 9.65 9.65 .375 - *** LASER CUT ONLY***,24,24,12.85,308.4
32801,EA,LVSLS,66CH---1--1092-6_A BOOT FRAME (HULL BLUE),66CH---1--1092-6_A BOOT FRAME (HULL BLUE),400,400,2.85,1140
32816,EA,LVSLS,FXE-GRD-P-000-005 TOP GUIDE RAIL,FXE-GRD-P-000-005 TOP GUIDE RAIL,2,2,51.41,102.82
32816,EA,LVSLS,FXE-GRD-P-000-006 BOTTOM GUIDE RAIL,FXE-GRD-P-000-006 BOTTOM GUIDE RAIL,2,2,47.28,94.56
32816,EA,LVSLS,FXE-PE-P-0112,FXE-PE-P-0112,2,2,23.99,47.98
32816,EA,LVSLS,FXE-PE-P-0116,FXE-PE-P-0116,1,1,83.88,83.88
32816,EA,LVSLS,FXE-PE-P-0115,FXE-PE-P-0115,1,1,83.88,83.88
32826,EA,LVSLS,"ACPF3004 3'' 7 GA COL PROT-FRMD-12 3/4""","ACPF3004 3'' 7 GA COL PROT-FRMD-12 3/4""",200,200,3.46,692
32828,EA,LVSLS,FXE-PE-P-0156,FXE-PE-P-0156,5,5,21.71,108.55
32828,EA,LVSLS,FXE-PE-P-0157,FXE-PE-P-0157,5,5,30.57,152.85
32809,EA,RVSLS,EXB-2 (PUNCHED),EXB-2 (PUNCHED),200,200,6.09,1218
